"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","5585270","C","11","4706 Turnstone Dr","3","2","0","2.0","1","1979","0.14490","1,146","$359,900","$314.05","$289.70","$332,000","03/12/2024","36","34"
"1","1828377","C","11","3504 Black Granite Dr","3","2","0","2.0","1","2016","0.10100","1,463","$345,000","$235.82","$226.93","$332,000","01/29/2024","44","44"
"1","5130909","C","11","2521 E Stassney Ln","4","2","0","0.0","1","1978","0.21880","1,558","$350,000","$224.65","$213.74","$333,000","12/20/2023","53","53"
"1","1937017","C","11","4406 Lendall Ln","3","2","0","2.0","1","1996","0.24610","1,381","$319,000","$230.99","$242.58","$335,000","03/25/2024","6","6"
"1","8287140","C","11","3701 Bronco Bend Loop","3","2","0","2.0","1","2009","0.12430","1,436","$345,000","$240.25","$233.29","$335,000","03/20/2024","2","2"
"1","8816609","C","11","3613 Breckenridge Dr","3","2","0","2.0","1","2016","0.10100","1,220","$335,000","$274.59","$274.59","$335,000","01/24/2024","53","49"
"1","4618042","C","11","2214 Melissa Oaks Ln","2","2","1","2.0","2","2004","0.08820","1,366","$335,000","$245.24","$245.24","$335,000","01/10/2024","82","82"
"1","9205233","C","11","6000 Broken Spoke Trl","3","2","0","2.0","1","1974","0.24460","1,204","$350,000","$290.70","$279.90","$337,000","10/27/2023","14","14"
"1","2166280","C","11","5506 Teri Rd","4","2","1","2.0","2","1996","0.14110","1,491","$369,120","$247.57","$229.46","$342,120","02/29/2024","50","49"
"1","9580221","C","11","5405 Teri Rd","4","2","0","2.0","2","1986","0.13180","1,551","$359,000","$231.46","$221.41","$343,400","02/07/2024","33","33"
"1","2633138","C","11","3612 Autumn Bay Dr","4","2","1","2.0","2","2006","0.11940","1,992","$360,000","$180.72","$175.70","$350,000","11/01/2023","10","126"
"1","6666555","C","11","5409 Falling Leaf Ln Unit #65","3","2","1","2.0","2","2015","0.11320","1,479","$350,000","$236.65","$236.98","$350,500","11/30/2023","65","65"
"1","6691899","C","11","4609 Cedargrove Dr","3","2","0","2.5","1","1975","0.16580","1,120","$369,000","$329.46","$316.96","$355,000","03/11/2024","88","86"
"1","2021372","C","11","3409 Breckenridge Dr","3","2","0","2.0","1","2020","0.10100","1,450","$359,999","$248.28","$244.83","$355,000","12/04/2023","138","138"
"1","7173153","C","11","3812 Black Granite Dr","3","2","0","2.0","1","2017","0.11620","1,455","$369,500","$253.95","$246.05","$358,000","04/09/2024","4","4"
"1","9891496","C","11","3700 Black Granite Dr","3","2","0","2.0","1","2016","0.10100","1,363","$379,000","$278.06","$265.00","$361,200","02/01/2024","52","50"
"1","2112805","C","11","5803 Pino Ln","3","2","0","2.0","1","1977","0.18160","1,284","$369,000","$287.38","$284.27","$365,000","04/12/2024","34","32"
"1","4748568","C","11","5928 Hammermill Run","3","2","0","2.0","1","1980","0.17190","1,101","$369,950","$336.01","$331.52","$365,000","11/17/2023","53","52"
"1","4522356","C","11","4704 Cypress Bnd","2","2","0","1.0","1","2004","0.14800","1,141","$369,500","$323.84","$323.40","$369,000","03/15/2024","57","86"
"1","9277322","C","11","7109 Leppke Cv","3","2","0","1.0","1","2008","0.15500","1,397","$374,000","$267.72","$264.85","$370,000","04/09/2024","59","59"
"1","7043728","C","11","6226 Wagon Bnd","4","2","0","2.0","1","1978","0.18130","1,349","$375,000","$277.98","$274.28","$370,000","04/08/2024","188","188"
"1","8825615","C","11","2202 Deadwood Dr","3","2","0","1.0","1","1972","0.25270","1,450","$375,000","$258.62","$257.93","$374,000","03/26/2024","13","112"
"1","4661183","C","11","6500 Brushy Ridge Cv","3","2","0","2.0","1","1978","0.18530","1,228","$374,900","$305.29","$305.29","$374,900","11/27/2023","1","1"
"1","6487095","C","11","5600 Teri Rd","3","2","0","2.0","1","1996","0.14300","1,140","$375,000","$328.95","$328.95","$375,000","12/01/2023","10","10"
"1","9149296","C","11","7701 Treestar Dr","3","2","0","2.0","2","2023","0.17330","1,675","$392,184","$234.14","$224.59","$376,184","02/09/2024","94","94"
"1","4871772","C","11","3801 Ignacio Dr","3","2","0","2.0","1","2020","0.12330","1,404","$379,000","$269.94","$269.94","$379,000","11/30/2023","4","4"
"1","4784201","C","11","5300 Daimler Dr","3","2","1","2.0","2","2016","0.15800","2,068","$379,999","$183.75","$183.70","$379,900","01/26/2024","103","98"
"1","2745401","C","11","1701 Melissa Oaks Ln","3","2","0","2.0","1","2005","0.15000","1,687","$395,000","$234.14","$225.25","$380,000","03/11/2024","8","166"
"1","2015611","C","11","7429 Elk Pass Dr","4","2","1","2.0","2","2006","0.10100","1,992","$375,000","$188.25","$190.76","$380,000","11/09/2023","4","4"
"1","6623895","C","11","4711 Leatherleaf Trl","3","2","0","2.0","1","1979","0.13330","1,093","$374,450","$342.59","$347.67","$380,000","12/15/2023","41","41"
"1","6097355","C","11","7413 Crepe Myrtle Dr","3","2","1","2.0","2","1987","0.15470","1,926","$385,000","$199.90","$199.90","$385,000","04/04/2024","4","4"
"1","4448543","C","11","2108 Narrow Glen Pkwy","4","2","1","2.0","2","2004","0.13200","2,281","$382,422","$167.66","$170.72","$389,422","10/26/2023","36","35"
"1","1578119","C","11","5812 Encinal Cv","4","2","0","2.0","1","1975","0.14280","1,280","$399,900","$312.42","$304.69","$390,000","02/27/2024","0","0"
"1","4517807","C","11","5807 Pino Ln","4","2","0","0.0","1","1977","0.19570","1,764","$385,000","$218.25","$221.09","$390,000","12/07/2023","54","51"
"1","6131826","C","11","3809 Colorado High Ave","3","2","1","2.0","2","2017","0.11600","2,050","$399,999","$195.12","$191.46","$392,500","03/21/2024","6","5"
"1","9031797","C","11","5801 Shaded Cottage Ct","4","3","0","2.0","2","2014","0.10000","1,931","$394,700","$204.40","$204.40","$394,700","01/31/2024","12","9"
"1","8081199","C","11","8301 Cottage Rose Dr","3","2","0","2.0","1","2020","0.10080","1,410","$400,000","$283.69","$283.69","$400,000","03/05/2024","17","14"
"1","5612328","C","11","3517 Hovenweep Ave","4","3","0","2.0","2","2007","0.14600","2,322","$399,999","$172.26","$172.27","$400,000","03/21/2024","64","64"
"1","9405707","C","11","7020 Ranchito Dr","4","2","1","2.0","2","2018","0.13220","2,216","$430,000","$194.04","$180.51","$400,000","02/22/2024","154","153"
"1","1482282","C","11","8413 Cottage Rose Dr","3","2","0","2.0","1","2023","0.10440","1,413","$399,814","$282.95","$284.79","$402,414","03/28/2024","133","133"
"1","5536967","C","11","8307 Dampton Ln","3","2","0","2.0","1","2020","0.12630","1,834","$399,900","$218.05","$219.47","$402,500","12/29/2023","9","9"
"1","2663816","C","11","8505 Cottage Rose Dr","3","2","0","2.0","1","2023","0.10440","1,411","$399,749","$283.31","$285.61","$403,000","11/22/2023","120","120"
"1","3298145","C","11","5717 Chinaberry Rd","4","2","0","2.0","1","1998","0.17260","1,642","$399,900","$243.54","$246.04","$404,000","10/30/2023","8","8"
"1","5635279","C","11","7402 Harmony Shoals Bnd","3","2","1","2.0","2","2020","0.11900","2,000","$415,000","$207.50","$207.50","$415,000","03/05/2024","6","6"
"1","4165124","C","11","5404 Kara Dr","3","2","1","3.0","2","2015","0.18200","1,693","$419,500","$247.78","$245.13","$415,000","02/20/2024","14","14"
"1","6362453","C","11","7800 Nunsland Dr","4","3","0","2.0","2","2018","0.14520","2,730","$415,000","$152.01","$152.01","$415,000","02/09/2024","125","125"
"1","4930784","C","11","8000 Izetta Ln","3","2","1","2.0","2","2015","0.12500","1,982","$439,000","$221.49","$209.89","$416,000","01/31/2024","7","6"
"1","4124655","C","11","7401 Grand Linden Way","3","2","1","2.0","2","2020","0.11900","2,072","$412,000","$198.84","$201.25","$417,000","02/26/2024","4","4"
"1","1609096","C","11","7805 Douvaine Dr","3","2","0","2.0","1","2023","0.13740","1,675","$426,349","$254.54","$250.06","$418,849","01/05/2024","20","20"
"1","3258254","C","11","7220 Razors Edge Dr","4","2","1","2.0","2","2016","0.13400","2,216","$439,000","$198.10","$190.09","$421,250","12/22/2023","54","53"
"1","7219960","C","11","7306 Gray Catbird Dr","3","2","1","2.0","2","2023","0.18420","2,458","$446,372","$181.60","$171.43","$421,372","01/26/2024","60","60"
"1","7500618","C","11","8415 Cottage Rose Dr","3","2","1","2.0","2","2023","0.10440","1,736","$424,760","$244.68","$244.68","$424,760","01/17/2024","56","56"
"1","2244276","C","11","5533 Pine Pl","3","2","0","0.0","1","1975","0.16740","1,523","$425,000","$279.05","$279.05","$425,000","03/06/2024","5","5"
"1","6697902","C","11","8514 McKamy Dr","3","2","1","2.0","2","2023","0.10100","1,975","$433,474","$219.48","$216.48","$427,550","02/22/2024","224","224"
"1","3297916","C","11","4503 Lyra Cir","3","2","1","2.0","2","2005","0.13750","1,736","$450,000","$259.22","$246.54","$428,000","03/12/2024","20","20"
"1","5245235","C","11","8205 Mc Kamy Dr","3","2","1","2.0","2","2020","0.10100","1,761","$429,000","$243.61","$243.61","$429,000","11/06/2023","18","18"
"1","7025165","C","11","1609 Melissa Oaks Ln","3","2","1","2.0","2","2005","0.15090","2,217","$437,500","$197.34","$193.50","$429,000","03/15/2024","227","227"
"1","9290509","C","11","8506 McKamy Dr","3","2","1","2.0","2","2023","0.10500","1,971","$436,022","$221.22","$218.16","$430,000","01/12/2024","62","62"
"1","4966891","C","11","1901 Melissa Oaks Ln","4","2","1","2.0","2","2005","0.12940","2,683","$430,000","$160.27","$160.27","$430,000","12/08/2023","88","157"
"1","9534680","C","11","7609 Peccary Dr","4","2","0","2.0","1","2017","0.15210","2,394","$459,000","$191.73","$179.62","$430,000","12/29/2023","152","249"
"1","8181803","C","11","7715 Douvaine Dr","4","2","0","2.0","1","2023","0.13740","1,965","$434,725","$221.23","$221.23","$434,725","12/22/2023","54","54"
"1","3586368","C","11","5213 Ingersoll Ln","4","2","1","2.0","2","2015","0.17100","2,075","$435,000","$209.64","$209.64","$435,000","02/20/2024","5","5"
"1","1749136","C","11","7100 Branrust Dr","4","2","1","2.0","2","2018","0.13770","2,621","$435,000","$165.97","$165.97","$435,000","12/07/2023","34","34"
"1","3462417","C","11","7008 Crestone Rd","4","2","1","2.0","2","2013","0.13420","2,240","$439,000","$195.98","$195.09","$437,000","04/11/2024","8","7"
"1","4151282","C","11","8508 McKamy Dr","3","2","1","2.0","2","2023","0.10540","1,736","$439,126","$252.95","$252.50","$438,340","11/30/2023","83","83"
"1","9605818","C","11","4508 Norwood Ln","3","1","0","0.0","1","1950","1.04400","1,092","$499,000","$456.96","$402.93","$440,000","04/12/2024","19","220"
"1","5600480","C","11","8406 McKamy Dr","3","2","1","2.0","2","2023","0.11570","1,736","$449,780","$259.09","$253.46","$440,000","03/01/2024","7","7"
"1","8333932","C","11","8503 Cottage Rose Dr","3","2","1","2.0","2","2023","0.10440","1,973","$444,904","$225.50","$225.50","$444,904","01/31/2024","117","117"
"1","7563526","C","11","8414 McKamy Dr","3","2","1","2.0","2","2023","0.11580","1,774","$449,434","$253.34","$253.34","$449,434","02/28/2024","158","158"
"1","6533350","C","11","7208 Brick Slope Path","3","2","1","2.0","2","2015","0.14440","1,844","$440,000","$238.61","$244.03","$450,000","02/29/2024","6","5"
"1","5181237","C","11","7309 Van Ness St","3","2","0","2.0","1","2018","0.16290","1,821","$450,000","$247.12","$247.12","$450,000","04/11/2024","34","34"
"1","5361843","C","11","8004 Springfield Dr","3","2","0","2.0","1","2017","0.13200","1,792","$459,000","$256.14","$251.12","$450,000","12/06/2023","25","25"
"1","6143460","C","11","8507 Cottage Rose Dr","4","3","1","2.0","2","2023","0.10440","2,110","$463,682","$219.75","$213.27","$450,000","12/07/2023","86","86"
"1","8291740","C","11","8401 Cottage Rose Dr","3","2","1","2.0","2","2023","0.10080","1,736","$460,265","$265.13","$259.37","$450,265","03/28/2024","36","36"
"1","9562933","C","11","8604 McKamy Dr","3","2","1","2.0","2","2023","0.10100","1,782","$451,122","$253.15","$253.15","$451,122","11/10/2023","145","145"
"1","5034619","C","11","7001 Daniel Ranch Dr","4","2","1","2.0","2","2023","0.13090","2,502","$461,426","$184.42","$180.83","$452,426","04/05/2024","212","212"
"1","1789080","C","11","8512 McKamy Dr","4","3","1","2.0","2","2023","0.10100","2,105","$476,614","$226.42","$217.92","$458,731","11/16/2023","112","112"
"1","7300584","C","11","8608 McKamy Dr","4","2","1","2.0","2","2023","0.10100","2,279","$463,788","$203.51","$202.94","$462,500","02/15/2024","145","145"
"1","1444225","C","11","7617 Knockfin Dr","4","2","0","2.0","1","2019","0.13200","1,967","$450,000","$228.77","$236.57","$465,333","02/23/2024","7","7"
"1","8359760","C","11","7110 Summer Tanager Dr","4","2","1","2.0","2","2023","0.18430","2,586","$482,630","$186.63","$181.75","$470,000","11/17/2023","139","139"
"1","2068315","C","11","7811 Treestar Dr","4","3","0","2.0","2","2023","0.14580","2,655","$481,527","$181.37","$177.27","$470,646","01/12/2024","30","30"
"1","1251723","C","11","5910 Clementine Ln","3","2","1","2.0","2","2007","0.18280","2,382","$485,000","$203.61","$199.41","$475,000","03/06/2024","31","30"
"1","1702464","C","11","7113 Brick Slope Path","4","2","1","2.5","2","2015","0.17490","2,289","$485,000","$211.88","$211.88","$485,000","04/16/2024","19","19"
"1","9648334","C","11","8209 Philbrook Dr","3","2","1","2.0","2","2023","0.13090","2,755","$487,439","$176.93","$176.98","$487,589","03/06/2024","33","33"
"1","2659930","C","11","8204 Philbrook Dr","4","3","0","2.0","2","2024","0.13090","2,881","$497,628","$172.73","$172.92","$498,193","02/22/2024","7","7"
"1","6948531","C","11","8104 Hillock Ter","4","2","1","2.0","1","2020","0.15560","2,105","$499,000","$237.05","$237.05","$499,000","03/28/2024","27","27"
"1","5640178","C","11","7711 Douvaine Dr","4","3","0","2.0","2","2023","0.13740","2,881","$500,749","$173.81","$173.81","$500,749","02/09/2024","94","94"
"1","3464000","C","11","7711 Libretto Ln","4","2","1","2.0","2","2023","0.13090","2,797","$495,640","$177.20","$182.07","$509,260","01/19/2024","186","186"
"1","7714261","C","11","7224 Brick Slope Path","4","2","1","2.0","1","2016","0.18560","2,111","$515,000","$243.96","$243.96","$515,000","11/08/2023","49","49"
"1","8805874","C","11","7706 Treestar Dr","4","2","1","2.0","2","2023","0.15070","3,475","$551,557","$158.72","$154.40","$536,557","04/10/2024","73","73"
"1","9196220","C","11","7009 Daniel Ranch Dr","5","3","0","2.0","2","2023","0.13090","3,475","$573,429","$165.02","$158.27","$550,000","10/30/2023","41","41"
"1","1477626","C","11","8504 Apogee Blvd","3","3","0","2.0","1","2021","0.27330","2,483","$555,000","$223.52","$227.55","$565,000","03/14/2024","148","148"
"1","4490864","C","11","8804 Apogee Blvd","3","2","1","2.0","1","2023","0.16500","2,441","$636,900","$260.92","$247.85","$605,000","03/01/2024","358","358"
"1","5267097","C","11","7412 Boyd Haven Dr","4","3","1","2.0","2","2023","0.18430","2,587","$642,450","$248.34","$241.59","$625,000","12/14/2023","167","167"
"1","5173599","C","11","9208 Apogee Blvd","3","2","1","2.0","2","2022","0.16500","2,629","$614,900","$233.89","$237.73","$625,000","11/30/2023","194","194"
"1","9279572","C","11","8128 Thelma Jean Dr","3","3","1","2.0","2","2023","0.16500","2,558","$649,130","$253.76","$251.81","$644,130","12/13/2023","147","147"
"1","7347256","C","SC","8004 Andravida Dr","3","2","0","2.0","1","2023","0.11000","1,214","$394,990","$325.36","$317.13","$385,000","12/15/2023","44","44"
"1","4889903","C","SC","8011 Andravida Dr","3","2","0","2.0","1","2023","0.11000","1,214","$415,240","$342.04","$322.07","$390,990","03/07/2024","61","61"
"1","6370844","C","SC","8012 Andravida Dr","3","2","0","2.0","1","2023","0.11100","1,214","$394,990","$325.36","$322.89","$391,990","11/13/2023","70","70"
"1","8282269","C","SC","7802 Andravida Dr","3","2","0","2.0","1","2023","0.11000","1,214","$408,490","$336.48","$325.37","$395,000","02/14/2024","18","18"
"1","7227945","C","SC","8316 Corrigan Pass","2","2","0","1.0","1","2022","0.08260","1,465","$414,729","$283.09","$270.81","$396,741","03/26/2024","115","115"
"1","4366041","C","SC","7917 Andravida Dr","3","2","0","2.0","1","2024","0.11000","1,214","$411,090","$338.62","$333.61","$405,000","03/26/2024","3","3"
"1","5308491","C","SC","7607 Boyd Haven Dr","2","2","0","2.0","1","2022","0.08260","1,465","$441,543","$301.39","$286.61","$419,881","10/31/2023","361","361"
"1","3172570","C","SC","7623 Boyd Haven Dr","2","2","0","2.0","1","2023","0.08990","1,518","$432,963","$285.22","$276.68","$420,000","02/16/2024","225","225"
"1","4017182","C","SC","7111 Ezra Brooks Bnd","3","2","0","2.0","1","2023","0.12210","1,410","$448,975","$318.42","$297.87","$420,000","01/12/2024","219","219"
"1","6325287","C","SC","8309 Augeron Dr","4","2","0","2.0","2","2023","0.14500","1,606","$424,990","$264.63","$261.98","$420,740","11/21/2023","71","71"
"1","4593272","C","SC","7317 Acela Trl Unit #199","3","2","1","2.0","2","2020","0.11900","2,000","$425,000","$212.50","$215.00","$430,000","03/08/2024","8","8"
"1","5153431","C","SC","7504 Bardstown Way","3","2","1","2.0","2","2023","0.11200","1,767","$458,917","$259.72","$249.78","$441,363","02/01/2024","207","207"
"1","1740043","C","SC","7913 Springfield Dr","3","2","0","2.0","1","2019","0.13200","1,792","$450,000","$251.12","$248.33","$445,000","03/01/2024","14","14"
"1","2688002","C","SC","7916 Andravida Dr","4","3","0","2.0","2","2023","0.11000","2,394","$488,515","$204.06","$191.81","$459,204","10/30/2023","53","53"
"1","2277641","C","SC","7914 Andravida Dr","5","3","0","2.0","2","2023","0.11000","2,413","$459,990","$190.63","$190.63","$459,990","03/15/2024","71","71"
"1","7984780","C","SC","9709 Hamadryas Dr","3","3","0","2.0","2","2023","0.09720","1,694","$489,731","$289.10","$274.04","$464,223","10/31/2023","15","15"
"1","1540323","C","SC","8006 Andravida Dr","4","2","1","2.0","2","2023","0.11000","2,178","$469,990","$215.79","$215.79","$469,990","03/22/2024","129","129"
"1","2911774","C","SC","7904 Andravida Dr","5","3","0","2.0","2","2023","0.11000","2,413","$479,990","$198.92","$194.86","$470,190","03/18/2024","126","126"
"1","1850879","C","SC","7107 Ezra Brooks Bnd","3","2","1","2.0","2","2023","0.11520","1,736","$469,685","$270.56","$271.46","$471,257","02/26/2024","76","76"
"1","9235301","C","SC","9603 Hamadryas Dr","3","3","1","2.0","2","2023","0.08630","1,894","$477,761","$252.25","$249.73","$472,983","03/14/2024","13","13"
"1","3894588","C","SC","8008 Andravida Dr","4","3","0","2.0","2","2023","0.11100","2,399","$488,040","$203.43","$197.18","$473,040","10/30/2023","82","82"
"1","9189097","C","SC","7617 Boyd Haven Dr","3","3","0","2.0","2","2023","0.08630","1,684","$475,394","$282.30","$282.30","$475,394","10/30/2023","32","32"
"1","7557805","C","SC","7910 Andravida Dr","4","2","1","2.0","2","2023","0.11100","2,178","$479,990","$220.38","$220.38","$479,990","01/29/2024","62","62"
"1","8038399","C","SC","9703 Hamadryas Dr","3","3","1","2.0","2","2021","0.08260","1,930","$479,994","$248.70","$248.70","$479,994","03/21/2024","120","120"
"1","2434066","C","SC","9707 Hamadryas Dr","3","2","1","2.0","2","2022","0.08510","2,041","$507,776","$248.79","$236.91","$483,533","10/31/2023","30","30"
"1","5503549","C","SC","7602 Bardstown Way","3","2","1","2.0","2","2023","0.11310","1,971","$511,639","$259.58","$251.14","$495,000","02/29/2024","106","106"
"1","6260432","C","SC","8016 Andravida Dr","5","3","0","2.0","2","2023","0.11000","2,413","$503,165","$208.52","$208.52","$503,165","10/23/2023","21","21"
"1","7452426","C","SC","9104 Spire Vw","3","2","0","2.0","1","2020","0.14310","1,909","$530,000","$277.63","$269.77","$515,000","12/19/2023","70","70"
"1","1861502","C","SC","8908 Looksee Ln","3","2","0","2.0","1","2020","0.14340","2,158","$520,900","$241.38","$241.43","$521,000","11/03/2023","2","1"
"1","3170413","C","SC","7109 Ezra Brooks Bnd","4","2","1","2.0","2","2023","0.11970","2,274","$522,676","$229.85","$229.85","$522,676","03/20/2024","126","126"
"1","7284970","C","SC","8108 Donnie Junction Way","3","2","1","2.0","1","2023","0.17650","2,115","$547,633","$258.93","$248.23","$525,000","01/29/2024","312","312"
"1","7725569","C","SC","8400 ORIZZONTE St","3","2","1","1.0","2","2020","0.16620","2,262","$549,000","$242.71","$234.31","$530,000","01/05/2024","56","116"
"1","9993584","C","SC","7209 Woodford Way","4","2","1","2.0","2","2023","0.13310","2,279","$537,499","$235.85","$233.44","$532,000","03/13/2024","100","100"
"1","7625964","C","SC","7905 Catbird Ln","4","3","0","2.0","1","2019","0.14860","2,504","$574,900","$229.59","$223.64","$560,000","03/05/2024","3","3"
"1","8520306","C","SC","7912 Corrigan Pass","4","3","1","2.0","1","2022","0.12900","2,198","$574,990","$261.60","$256.60","$564,000","10/27/2023","356","356"
"1","5328112","C","SC","8008 Corrigan Pass","3","2","1","2.0","1","2022","0.12900","2,280","$595,990","$261.40","$252.19","$575,000","03/12/2024","303","303"
"1","4915160","C","SC","7500 Boyd Haven Dr","4","3","0","2.0","2","2023","0.13770","2,307","$628,496","$272.43","$251.41","$580,000","10/30/2023","232","232"
"1","3583070","C","SC","8212 Thelma Jean Dr","4","3","0","2.0","1","2023","0.15000","2,257","$610,990","$270.71","$259.19","$585,000","10/20/2023","190","190"
"1","4369852","C","SC","8405 Lullwater Trl","4","3","0","2.0","2","2023","0.12500","2,307","$597,821","$259.13","$256.83","$592,500","03/15/2024","43","43"
"1","5014552","C","SC","8204 Corrigan Pass","3","2","1","2.0","1","2022","0.18600","2,394","$624,990","$261.07","$247.49","$592,500","03/14/2024","358","358"
"1","4871599","C","SC","7712 Bremond Dr","3","2","2","2.0","2","2023","0.14800","2,687","$613,372","$228.27","$221.43","$594,973","03/13/2024","374","374"
